budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",270938,en,6.988357000000001,"[{""name"": ""Strohberry Films"", ""id"": 39075}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-05,0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,71
3730500,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",116613,en,6.938853999999999,"[{""name"": ""Vertigo Films"", ""id"": 10393}, {""name"": ""Exponential Films"", ""id"": 10896}, {""name"": ""Embargo Films"", ""id"": 22789}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2012-09-11,6294161,112.0,"[{""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",5.7,109
5000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11826,en,11.21273,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Kanzaman"", ""id"": 4169}, {""name"": ""Filmfour"", ""id"": 6705}, {""name"": ""Recorded Picture Company (RPC)"", ""id"": 11561}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2000-09-13,0,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.0,217
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",29920,sv,7.217328,"[{""name"": ""Tre V\u00e4nner Produktion AB"", ""id"": 11792}, {""name"": ""Swedish Film Institute"", ""id"": 14804}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2010-01-15,0,124.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",6.5,63
8000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1088,en,12.439494999999999,"[{""name"": ""South Pacific Pictures"", ""id"": 654}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",2003-01-30,41400000,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""mi"", ""name"": """"}]",7.1,111
3250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",26379,en,2.126139,"[{""name"": ""A B Corp"", ""id"": 4502}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2009-12-04,0,133.0,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",6.6,19
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",34069,de,10.142218,"[{""name"": ""Telepool"", ""id"": 823}, {""name"": ""Atlantis Pictures"", ""id"": 5564}, {""name"": ""Schweizerische Radio- und Fernsehgesellschaft (SRG)"", ""id"": 23072}, {""name"": ""Ascot Elite Entertainment Group"", ""id"": 26025}, {""name"": ""Egli Film"", ""id"": 26026}, {""name"": ""Teleclub AG"", ""id"": 26027}, {""name"": ""Centauri Media"", ""id"": 26029}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}]",2009-09-24,0,120.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",5.9,140
4200000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10770, ""name"": ""TV Movie""}]",10947,en,16.536374,"[{""name"": ""Disney Channel"", ""id"": 3213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-20,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,1000
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10769, ""name"": ""Foreign""}]",47452,en,0.933891,"[{""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 3324}, {""name"": ""British Screen Productions"", ""id"": 20777}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1997-01-01,0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,11
4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,ru,12.540624000000001,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Channel One Russia"", ""id"": 1039}, {""name"": ""TABBAK"", ""id"": 1040}, {""name"": ""The First Channel"", ""id"": 1272}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",2004-06-27,32000000,114.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",6.3,210
3705538,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11386,en,8.839651,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Palace Pictures"", ""id"": 927}, {""name"": ""Nippon Film Development and Finance Inc."", ""id"": 1202}, {""name"": ""Eurotrustees"", ""id"": 8876}, {""name"": ""British Screen Productions"", ""id"": 12745}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",1992-09-02,62548947,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,176
4000000,"[{""id"": 35, ""name"": ""Comedy""}]",10246,en,12.891276,"[{""name"": ""Melvin Simon Productions"", ""id"": 2124}, {""name"": ""Astral Bellevue Path\u00e9"", ""id"": 10313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1981-11-13,125728258,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.1,183
4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",29426,en,10.789912,"[{""name"": ""Devonshire Productions"", ""id"": 2391}, {""name"": ""Artfire Films"", ""id"": 3240}, {""name"": ""New Romero"", ""id"": 6741}, {""name"": ""Sudden Storm Productions"", ""id"": 6742}, {""name"": ""Blank of the Dead Productions"", ""id"": 23588}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-06,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.6,116
114000,"[{""id"": 27, ""name"": ""Horror""}]",10331,en,25.666029,"[{""name"": ""Laurel Group"", ""id"": 638}, {""name"": ""Off Color Films"", ""id"": 3139}, {""name"": ""Image Ten"", ""id"": 14121}, {""name"": ""Market Square Productions"", ""id"": 14122}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1968-10-01,30000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,580
4000000,"[{""id"": 18, ""name"": ""Drama""}]",153,en,45.66662,"[{""name"": ""American Zoetrope"", ""id"": 70}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-08-31,119723856,102.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,1895
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",703,en,35.892034,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-04-19,38251425,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",7.8,1010
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",27191,en,8.988455,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1952-01-10,36000000,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",6.6,50
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1365,en,14.042041000000001,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Lee Daniels Entertainment"", ""id"": 695}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-11,44909486,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,250
4000000,"[{""id"": 27, ""name"": ""Horror""}]",287424,en,40.016306,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-08,187112,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.2,593
3600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",451,en,22.030517,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intial Productions"", ""id"": 15547}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-27,49800000,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,360
4500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",165864,en,2.503612,"[{""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-19,0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.8,67
4000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",987,en,4.117968,"[{""name"": ""Universal Studios"", ""id"": 13}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1974-12-01,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.9,68
4000000,"[{""id"": 53, ""name"": ""Thriller""}]",241251,en,24.161735,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Nuyorican Productions"", ""id"": 1620}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Smart Entertainment"", ""id"": 44783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-01-23,52425855,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.1,1022
4000000,"[{""id"": 18, ""name"": ""Drama""}]",40494,en,1.3793540000000002,"[{""name"": ""Joanna Productions"", ""id"": 5799}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1956-05-30,14400000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",6.4,22
3500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",39781,en,15.338211,"[{""name"": ""Mandalay Vision"", ""id"": 6667}, {""name"": ""10th Hole Productions"", ""id"": 6691}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Gilbert Films"", ""id"": 10161}, {""name"": ""Saint Aire Production"", ""id"": 23910}, {""name"": ""Artist International"", ""id"": 23911}, {""name"": ""Antidote Films (I)"", ""id"": 23912}, {""name"": ""Artist International Management"", ""id"": 23913}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-07-09,34705850,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,506
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",8337,en,29.852608,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Alive Films"", ""id"": 17823}, {""name"": ""Larry Franco Productions"", ""id"": 17824}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-11-23,13008928,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.1,550
4000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",5925,en,35.061467,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""The Mirisch Corporation"", ""id"": 219}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1963-06-20,11744471,172.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",7.8,717
0,"[{""id"": 99, ""name"": ""Documentary""}]",8357,en,7.288352000000001,"[{""name"": ""Lord of the Wind"", ""id"": 2453}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-23,10000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.8,34
5000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",146203,en,10.605752,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""CBS Films"", ""id"": 5490}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-28,15179302,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.4,203
4000000,"[{""id"": 18, ""name"": ""Drama""}]",85350,en,43.40352,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-05,44349000,164.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",7.5,1971
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",512,en,17.229537,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Perdido Prod."", ""id"": 291}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-07-27,31584901,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.4,420
7000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",13408,en,2.453459,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-11-16,10229331,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.3,26
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",47816,en,1.433692,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-03-01,9000000,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.9,15
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10744,en,9.976428,"[{""name"": ""ContentFilm"", ""id"": 1420}, {""name"": ""Pierce/Williams Entertainment"", ""id"": 18621}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-17,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",6.7,89
4000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",11536,en,2.9300580000000003,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Seven Arts Productions"", ""id"": 516}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1961-01-01,8200000,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.8,72
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9782,en,7.173058999999999,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Fortissimo Films"", ""id"": 1615}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-12,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.5,57
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",18713,en,1.7354619999999998,"[{""name"": ""Caravan Pictures"", ""id"": 175}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-02-03,0,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",4.8,10
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",6537,es,29.071955,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Telecinco"", ""id"": 1182}, {""name"": ""Telecinco Cinema"", ""id"": 2674}, {""name"": ""Televisi\u00f3 de Catalunya TV3"", ""id"": 6778}, {""name"": ""Esta Vivo! Laboratorio de Nuevos Talentos"", ""id"": 11649}, {""name"": ""Grupo Rodar"", ""id"": 11650}, {""name"": ""Rodar y Rodar Cine y Televisi\u00f3n"", ""id"": 11651}, {""name"": ""Warner Bros. Pictures de Espa\u00f1a"", ""id"": 11652}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2007-08-27,44000000,105.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",7.1,633
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",184345,en,18.428909,"[{""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Open Road Films"", ""id"": 10427}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-04-17,0,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,346
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1809,en,11.387335,"[{""name"": ""Kingsgate Films"", ""id"": 770}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-11,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",6.3,168
4000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2370,en,5.975604,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1969-12-18,6000000,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",6.1,77
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",9809,en,4.598409999999999,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-11-17,4630045,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",5.5,69
4000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",5,en,22.87623,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-12-09,4300000,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.5,530
4000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11013,en,19.107285,"[{""name"": ""Slough Pond"", ""id"": 4730}, {""name"": ""double A Films"", ""id"": 4731}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-11,9304609,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,376
0,"[{""id"": 99, ""name"": ""Documentary""}]",19153,en,0.45648500000000003,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-04-23,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",3.3,8
4000000,"[{""id"": 18, ""name"": ""Drama""}]",10132,en,4.541908,"[{""name"": ""Cineplex-Odeon Films"", ""id"": 5231}, {""name"": ""Ten-Four Productions"", ""id"": 8814}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-12-21,3468572,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.7,46
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]",16448,en,4.348416,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Pale Morning Dun"", ""id"": 8841}, {""name"": ""All Night Productions"", ""id"": 8842}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-01-31,0,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",7.3,63
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",15122,en,3.3478849999999998,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-09-10,0,94.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",5.4,11
